record_id,status,signal_csv,n_samples,n_gt_beats,tp,fp,fn,precision_ppv,recall_sensitivity,f1,detection_error_rate,windows_processed,apply_causal_filter,error_message
124,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\124_mlii_125hz_record.csv,225694.0,1621.0,1032.0,2641.0,589.0,0.2809692349578002,0.6366440468846392,0.3898753305629014,1.9925971622455274,3673.0,False,
200,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\200_mlii_125hz_record.csv,225694.0,2644.0,1564.0,2533.0,1080.0,0.3817427385892116,0.5915279878971256,0.46402610888592194,1.3664901664145235,4097.0,False,
201,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\201_mlii_125hz_record.csv,225694.0,2004.0,1364.0,2320.0,640.0,0.3702497285559175,0.6806387225548902,0.4796061884669479,1.4770459081836327,3686.0,False,
202,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\202_mlii_125hz_record.csv,225694.0,2138.0,916.0,3064.0,1222.0,0.23015075376884422,0.4284377923292797,0.2994442628309905,2.0046772684752105,3980.0,False,
203,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\203_mlii_125hz_record.csv,225694.0,3063.0,1812.0,2613.0,1251.0,0.4094915254237288,0.5915768854064642,0.4839743589743589,1.2615083251714005,4426.0,False,
205,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\205_mlii_125hz_record.csv,225694.0,2659.0,2606.0,2611.0,53.0,0.4995207973931378,0.9800676946220384,0.6617572371762316,1.0018804061677322,5217.0,False,
207,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\207_mlii_125hz_record.csv,225694.0,2361.0,2102.0,777.0,259.0,0.7301146231330323,0.8903007200338839,0.8022900763358779,0.43879711986446424,2879.0,False,
208,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\208_mlii_125hz_record.csv,225694.0,2987.0,2108.0,2090.0,879.0,0.5021438780371605,0.705724807499163,0.586778009742519,0.9939738868429863,4201.0,False,
209,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\209_mlii_125hz_record.csv,225694.0,3031.0,1124.0,4102.0,1907.0,0.21507845388442404,0.37083470801715607,0.2722538452222357,1.9825140217749917,5226.0,False,
210,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\210_mlii_125hz_record.csv,225694.0,2668.0,1563.0,3065.0,1105.0,0.33772687986171135,0.585832083958021,0.4284539473684211,1.562968515742129,4628.0,False,
212,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\212_mlii_125hz_record.csv,225694.0,2762.0,1929.0,3387.0,833.0,0.3628668171557562,0.6984069514844315,0.4775934637286457,1.5278783490224475,5316.0,False,
213,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\213_mlii_125hz_record.csv,225694.0,3251.0,3230.0,579.0,21.0,0.8479915988448412,0.9935404490925869,0.915014164305949,0.1845585973546601,3809.0,False,
214,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\214_mlii_125hz_record.csv,225694.0,2272.0,1626.0,2870.0,646.0,0.36165480427046265,0.715669014084507,0.4804964539007092,1.5475352112676057,4496.0,False,
215,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\215_mlii_125hz_record.csv,225694.0,3395.0,3162.0,1093.0,233.0,0.7431257344300822,0.9313696612665685,0.8266666666666665,0.3905743740795287,4255.0,False,
217,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\217_mlii_125hz_record.csv,225694.0,2213.0,1807.0,1260.0,406.0,0.589175089664167,0.8165386353366471,0.684469696969697,0.7528242205151379,3068.0,False,
219,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\219_mlii_125hz_record.csv,225694.0,2291.0,1260.0,2726.0,1031.0,0.3161063723030607,0.5499781754692274,0.4014656683128883,1.6398952422522917,3987.0,False,
220,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\220_mlii_125hz_record.csv,225694.0,2052.0,1787.0,4010.0,265.0,0.30826289460065553,0.8708576998050682,0.4553446298891579,2.0833333333333335,5797.0,False,
221,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\221_mlii_125hz_record.csv,225694.0,2439.0,982.0,3429.0,1457.0,0.22262525504420766,0.4026240262402624,0.28671532846715325,2.003280032800328,4411.0,False,
222,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\222_mlii_125hz_record.csv,225694.0,2498.0,1977.0,2238.0,521.0,0.4690391459074733,0.7914331465172137,0.5890064054819008,1.1044835868694955,4215.0,False,
223,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\223_mlii_125hz_record.csv,225694.0,2615.0,2007.0,2746.0,608.0,0.42225962549968443,0.7674952198852772,0.5447882736156351,1.2826003824091778,4753.0,False,
228,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\228_mlii_125hz_record.csv,225694.0,2100.0,980.0,3221.0,1120.0,0.23327779100214235,0.4666666666666667,0.3110617362323441,2.067142857142857,4203.0,False,
230,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\230_mlii_125hz_record.csv,225694.0,2259.0,698.0,3877.0,1561.0,0.15256830601092897,0.30898627711376714,0.20427275387767047,2.407259849490925,4575.0,False,
231,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\231_mlii_125hz_record.csv,225694.0,2000.0,1241.0,2293.0,759.0,0.3511601584606678,0.6205,0.44850018070112035,1.526,3534.0,False,
232,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\232_mlii_125hz_record.csv,225694.0,1815.0,891.0,3827.0,924.0,0.18885120813904197,0.4909090909090909,0.2727690188274912,2.6176308539944904,4718.0,False,
233,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\233_mlii_125hz_record.csv,225694.0,3081.0,2470.0,2335.0,611.0,0.514047866805411,0.8016877637130801,0.6264265787471468,0.9561830574488802,4805.0,False,
234,ok,C:\repos\ecg-dataset-single-lead\mit-bih\signals\record_minmax\234_mlii_125hz_record.csv,225694.0,2761.0,2124.0,1843.0,637.0,0.5354171918326192,0.7692864904020282,0.6313912009512486,0.8982252806954002,3967.0,False,
